Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
Fingers Crossed,Lauren Spencer Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,69,"alt z, gen z singer-songwriter",175344,2022-01-05,1,0.603,0.473,5,-7.23,1,0.0511,0.616,0.0,0.31,0.446,109.494,audio_features,5S9Zs5g9lTWnLIboN1pdlU,spotify:track:5S9Zs5g9lTWnLIboN1pdlU,https://api.spotify.com/v1/tracks/5S9Zs5g9lTWnLIboN1pdlU,https://api.spotify.com/v1/audio-analysis/5S9Zs5g9lTWnLIboN1pdlU,175345,4,"Introduced me to your family
Watched my favorite shows on your TV
Made me breakfast in the morning
When you got home from work

Making plans to travel 'round the world
Said we'd always put each other first
All love songs we used to play to
Funny, now I hate you

Now I remember when you'd call me late at night
I gave you my hours and advice
Just tryna fix you and all your daddy issues
But now I don't even miss you anymore

So I, I want all the tears back that I cried
All the hours spent giving advice on how to write your songs
"
TV,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,87,"art pop, pop",281380,2022-07-21,86,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,audio_features,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381,4,"I don't wanna talk right now
I just wanna watch TV
I'll stay in the pool and drown
So I don't have to watch you leave

I put on ""Survivor"", just to watch somebody suffer
Maybe I should get some sleep
Sinking in the sofa while they all betray each other
What's the point of anything?

All of my friends are missing again
That's what happens when you fall in love
You don't have the time, you leave them all behind
You tell yourself it's fine, you're just in love

"
she's all i wanna be,Tate McRae,spotify:artist:45dkTj5sMRSjrmBSBeiHym,85,"alt z, pop",206772,2022-02-04,72,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,audio_features,0IuVhCflrQPMGRrOyoY5RW,spotify:track:0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW,206772,4,"You want the girl with the small waist, and the perfect smile
Someone who's out every weekday in her dad's new car
You tell me I shouldn't stress out, say ""it's not that hard""
But I just got a feeling, this'll leave an ugly scar

If you say ""she's nothing to worry about""
Then why'd you close your eyes when you said it out loud?

Stupid boy making me so sad, didn't think you could change this fast
She's got everything that I don't have, how could I ever compete with that?
I know you'll go and change your mind, one day, wake up and be bored with mine
She's got everything that I don't have
And she's all I wanna be, all I wanna be so bad, so bad
"
Snow On The Beach (feat. Lana Del Rey),Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,256124,2022-10-21,78,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957,audio_features,1wtOxkiel43cVs0Yux5Q4h,spotify:track:1wtOxkiel43cVs0Yux5Q4h,https://api.spotify.com/v1/tracks/1wtOxkiel43cVs0Yux5Q4h,https://api.spotify.com/v1/audio-analysis/1wtOxkiel43cVs0Yux5Q4h,256124,4,"One night, a few moons ago, I
Saw flecks of what could've been lights
But it might just have been you
Passing by unbeknownst to me
Life is emotionally abusive
And time can't stop me quite like you did
And my flight was awful, thanks for asking
I'm unglued - thanks to you

And it's like snow at the beach
Weird, but it was beautiful
Flying in a dream
Stars by the pocketful
You wanting me
Tonight feels impossible
But it's comin' down, no sound, it's all around
Like snow on the beach
Like snow on the beach
Like snow on the beach
Like snow

This scene feels like what I once saw on a screen
I searched 'aurora borealis green'
"
Evergreen (You Didn’t Deserve Me At All),Omar Apollo,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,67,"bedroom pop, bedroom soul",216680,2022-04-08,80,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,audio_features,2TktkzfozZifbQhXjT6I33,spotify:track:2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,216680,3,"He don't love me no more
He don't love me no more (ooh, ooh-ooh)

Evergreen, he controls me
Was there something wrong with my body?
Am I not what you wanted, babe?
If I ever tried, If I ever tried, I would

Evergreen (oh, oh)
He tears me to pieces (oh, oh)
(Evergreen, oh, oh)
Doesn't even have to try (evergreen, oh, oh)
"
Yet To Come,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,86,"k-pop, k-pop boy group, pop",193593,2022-06-10,74,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,audio_features,10SRMwb9EuVS1K9rYsBfHQ,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ,193594,4,"Was it honestly the best?
'Cause I just wanna see the next
부지런히 지나온
어제들 속에 참 아름답게
Yeah, the past was honestly the best
But my best is what comes next
I'm not playin', nah, for sure
그날을 향해, 숨이 벅차게
You and I, best moment is yet to come

Moment is yet to come, yeah

다들 언제부턴가 말하네 우릴 최고라고
온통 알 수 없는 names, 이젠 무겁기만 해
노래가 좋았다고, 그저 달릴 뿐이라고
Promise that we'll keep on coming back for more

너의 마음속 깊은 어딘가 여전한 소년이 있어
My moment is yet to come, yet to come

Uh, 당신은 꿈꾸는가? 그 길의 끝은 무엇일까?
Moment is yet to come, yeah
Uh, 모두가 숨죽인 밤, 우린 발을 멈추지 않아
"
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",182906,2022-05-06,79,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,spotify:track:0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4,"Hey, ahw, get it
Hey, ahw, get it, ye
Hey, ahw, get it
Hey, ahw, get it
Hey, ahw, get it
Hey
You ain't nothing but a-

Dog, player, I get it
Fraud, player, I get it
I understand, I understand
You ain't the man, you ain't a man (you ain't nothing but a-)
Hound dog, hound dog, hound dog
You ain't nothing but a-

Player getting valeted 'round in that whole whip
Two fingers, set one down on my toes ten
Fueled out with my boobs out, put a cork in it
Love it when you be crying out when I'm corseted
I don't think you gon' make it, do not let me start raging
I'm losing my patience, this ain't staying in Vegas (you ain't nothing but a-)

There's more sides to the story, I'ma tell everybody
Had your ass sitting courtside with your arm around me
Had your ass sitting first class with your burnt ass out in Abu Dhabi
Could've been what we should've been, but you lost a bet, now you gotta find me

"
Desesperados,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,86,"puerto rican pop, reggaeton, trap latino, urbano latino",224996,2021-12-10,81,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6mmPpaltUZK7xjNlBPQQ0p,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/tracks/6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/audio-analysis/6mmPpaltUZK7xjNlBPQQ0p,224997,4,"¿Qué me hizo usted
Que la quiero volver a ver
Y volverla a besar?
Yo te paso a buscar, buscar

Es que la bellaquera contigo
Con nadie me la consigo
De tus grito' no me olvido

Tengo reservado el hotel, pero con estas gana' no vamo' a llegar
Somo' do' desesperado', por eso nos tuvimo' que parquear
Atrá' nos espera el asiento
Tú ere' una aventura cuando te desnudas

Tengo reservado el hotel, pero con estas gana' no vamo' a llegar
Somo' do' desesperado', por eso nos tuvimo' que parquear
Atrá' nos espera el asiento
Tú ere' una aventura cuando te desnudas

La' gana' de tenerla, yo no pude, tuve
Que hacértelo cuando me detuve, sudé
En la parte 'e atrá', aunque falta comodidad
Tus grito' confirmaron que has visto la' nube'

La bellaquera nos domina siempre que tú y yo no' vemo'
No importa el ambiente, donde sea no' comemo'
"
The Heart Part 5,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,87,"conscious hip hop, hip hop, rap, west coast rap",332228,2022-05-08,60,0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,0.801,97.405,audio_features,5MMW4CZsZiZt2iuqAXzzWC,spotify:track:5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/tracks/5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/audio-analysis/5MMW4CZsZiZt2iuqAXzzWC,332229,4,"As I get a little older, I realize life is perspective
And my perspective may differ from yours
I wanna say thank you to everyone that's been down with me
All my fans, all my beautiful fans
Anyone who's ever gave me a listen, all my people

I come from a generation of pain, where murder is minor
Rebellious and Margielas'll chip you for designer
Belt buckles and clout, overzealous if prone to violence
Make the wrong turn, be a will of the wheel alignment

Residue burned, missed at a inner-city
Miscommunication to keep homi' detective busy
No protection is risky
Desensitized, I vandalized pain
Covered up and camouflaged
Get used to hearin' arsenal rain

Analyze, risk your life, take the charge
Homies done fucked your baby mama once you hit the yard, that's culture
Twenty-three hour lockdown, then somebody called
Said your lil' nephew was shot down, the culture's involved

I done seen niggas do seventeen, hit the halfway house
Get out and get his brains blown out, lookin' to buy some weed
Car wash is played out, new GoFundMe accounts'll proceed
A brand-new victim'll shatter those dreams, the culture

(I want, I want, I want, I want)
But I want you to want me too (I want, I want, I want, I want)
I want the hood to want me back (I want, I want, I want, I want)
I want the hood
Look what I done for you (look what I done for you)
Look what I done for you

I said I do this for my culture
To let y'all know what a nigga look like in a bulletproof Rover
In my mama's sofa was a doo-doo popper
Head tricker, walk up closer
Ain't no Photoshoppin'

Friends bipolar, grab you by your pockets
No option if you froze up, always play the offense
Niggas goin' to work and sellin' work, late for work
Workin' late, prayin' for work, but he on paperwork
That's the culture, point the finger, promote ya
"
ALIEN SUPERSTAR,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,84,"pop, r&b",215459,2022-07-29,77,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,audio_features,1Hohk6AufHZOrrhMXZppax,spotify:track:1Hohk6AufHZOrrhMXZppax,https://api.spotify.com/v1/tracks/1Hohk6AufHZOrrhMXZppax,https://api.spotify.com/v1/audio-analysis/1Hohk6AufHZOrrhMXZppax,215460,4,"Please, do not be alarmed, remain calm
Do not attempt to leave the dancefloor
The DJ booth is conducting a tro-tro-troubleshoot test of the entire system

I'm one of one, I'm number one, I'm the only one
Don't even waste your time trying to compete with me (Don't do it)
No one else in this world can think like me (True)
I'm twisted (Twisted), I'll contradict it, keep him addicted
Lies on his lips, I lick it

Unique, that's what you are
Stilеttos kicking vintage crystal off the bar
Category bad b-, I'm thе bar (Ooh)
Alien superstar, whip, whip

I'm too classy for this world, forever I'm that girl
Feed you diamonds and pearls, ooh, baby
I'm too classy to be touched, I paid 'em all in dust
I'm stingy with my love, ooh, baby

You are unique (U-N-I-Q-U-E)
Ooh, I'm stingy with my love
Ooh, baby, I'm (U-N-I-Q-U-E)
"
It'll Be Okay,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,81,"canadian pop, pop, viral pop",222800,2021-12-01,76,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,audio_features,2KnLkZ3z7PO3kgVGHGqDpD,spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/tracks/2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/audio-analysis/2KnLkZ3z7PO3kgVGHGqDpD,222800,4,"Are we gonna make it?
Is this gonna hurt?

Oh, we can try to sedate it
But that never works, yeah

I start to imagine a world where we don't collide

It's making me sick, but we'll heal and the sun will rise

If you tell me you're leaving
I'll make it easy
It'll be okay
If we can't stop the bleeding
We don't have to fix it
We don't have to stay
"
SKIN OF MY TEETH,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,76,"pop, post-teen pop",162516,2022-06-10,45,0.458,0.947,11,-2.308,0,0.221,1.29e-05,0.0,0.179,0.478,130.941,audio_features,1O9AseW10CTi6nBLoj0O6K,spotify:track:1O9AseW10CTi6nBLoj0O6K,https://api.spotify.com/v1/tracks/1O9AseW10CTi6nBLoj0O6K,https://api.spotify.com/v1/audio-analysis/1O9AseW10CTi6nBLoj0O6K,162516,4,"Demi leaves rehab' again
When is this shit gonna end?
Sounds like the voice in my head
I can't believe I'm not dead

I'm alive by the skin of my teeth
I survived, but it got harder to breathe
Asking why doesn't make it easier
Go easier on me
God, damn it, I just wanna be free
But I can't 'cause it's a fucking disease
I'm alive by the skin of my

Ooh-woo-hoo!
Ooh-woo-hoo

"
Massive,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,"canadian hip hop, canadian pop, hip hop, pop rap, rap",336924,2022-06-17,72,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,audio_features,28JBD8p18xNuOfyV7Cotdn,spotify:track:28JBD8p18xNuOfyV7Cotdn,https://api.spotify.com/v1/tracks/28JBD8p18xNuOfyV7Cotdn,https://api.spotify.com/v1/audio-analysis/28JBD8p18xNuOfyV7Cotdn,336924,3,"I've been alone in my thoughts
Can't fill this void between us
I cannot stand losing you, whoa-oh

All these feelings intertwined, oh
Fighting the urge to reach out
And my stance remains unchanged, baby
I can't help it, I'm so into you

Oh, when you're ready
We can put this behind us
Baby, we can find us again, I know
Put this behind us
"
SUMMER RENAISSANCE,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,84,"pop, r&b",273997,2022-07-29,71,0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,0.208,120.004,audio_features,3HyR1j49TY5ACP2lseF1jx,spotify:track:3HyR1j49TY5ACP2lseF1jx,https://api.spotify.com/v1/tracks/3HyR1j49TY5ACP2lseF1jx,https://api.spotify.com/v1/audio-analysis/3HyR1j49TY5ACP2lseF1jx,273998,4,"I wanna house you and make you take my name
I'm gonna spouse you and make ya tat' ya ring
I'm gonna take you all the way, baby, can I take you all the way?
You sexy motherfucker, boy, you growin' on me
I just wanna thug you, the category is Bey'
You gangsta motherfucker, boy, you growin' on me
Boy, I just wanna touch you, I can feel it through those jeans

Ah, ah, ah, oh, woo
Boy, you never had a chance
If you make my body talk, I'ma leave you in a trance
Got you walking with a limp, bet this body make ya dance
Dance, dance, dance

It's so good, it's so good, it's so good, it's so good, it's so good

It's so good, it's so good, it's so good, it's so good, it's so good

It's so good, it's so good, it's so good, it's so good, it's so good

I wanna crush you, I won't overanalyze
I'm gonna trust you even though we met tonight
But I'm gonna take you all the way, baby, can I take you all the way?

"
29,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,76,"pop, post-teen pop",163027,2022-08-17,58,0.322,0.698,1,-3.812,0,0.0542,0.00507,0.0,0.249,0.288,183.963,audio_features,3gXWe15nwrjfhjYQ5RqLx7,spotify:track:3gXWe15nwrjfhjYQ5RqLx7,https://api.spotify.com/v1/tracks/3gXWe15nwrjfhjYQ5RqLx7,https://api.spotify.com/v1/audio-analysis/3gXWe15nwrjfhjYQ5RqLx7,163028,4,"Petal on the vine, too young to drink wine
Just five years a bleeder, student and a teacher
Far from innocent, what the fuck's consent?
Numbers told you not to, but that didn't stop you

Finally twenty-nine
Funny, just like you were at the time
Thought it was a teenage dream, just a fantasy
But was it yours or was it mine?
Seventeen, twenty-nine

Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh
Seventeen, twenty-nine
"
Forget Me,Lewis Capaldi,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,79,"pop, uk pop",203472,2022-09-09,24,0.669,0.742,1,-3.518,0,0.0441,0.296,0.0,0.355,0.716,101.982,audio_features,5uSFGgIfHMT3osrAd9n9ym,spotify:track:5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/tracks/5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/audio-analysis/5uSFGgIfHMT3osrAd9n9ym,203472,4,"Days ache and nights are long
Two years and still you're not gone
Guess I'm still holding on

Drag my name through the dirt
Somehow it doesn't hurt though
Guess you're still holding on

You told your friends you want me dead
And said that I did everything wrong
And you're not wrong
Well I'll take all the vitriol
But not the thought of you moving on

'Cause I'm not ready
To find out you know how to forget me
I'd rather hear how much you regret me
And pray to God that you never met me
Than forget me

Oh I hate to know I made you cry
But love to know I cross your mind
Babe oh I
Even after all it'd still wreck me
To find out you'd know how to forget me
Even after all this time
"
Hold Me Closer,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,82,"glam rock, mellow gold, piano rock, rock",202245,2022-08-26,77,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,audio_features,72yP0DUlWPyH8P7IoxskwN,spotify:track:72yP0DUlWPyH8P7IoxskwN,https://api.spotify.com/v1/tracks/72yP0DUlWPyH8P7IoxskwN,https://api.spotify.com/v1/audio-analysis/72yP0DUlWPyH8P7IoxskwN,202246,4,"Hold me closer
Hold me closer
Hold me closer
Hold me closer

I saw you dancing at the ocean
Running fast along the sand
A spirit born of earth and water
Fire flying from your hands (oh)

Hold me closer, tiny dancer (ooh-ooh)
Count the headlights on the highway
Lay me down in sheets of linen (ohh-ooh)
"
Calm Down (with Selena Gomez),Rema,spotify:artist:46pWGuE3dSwY3bMMXGBvVS,77,"afrobeats, nigerian pop",239317,2022-08-25,89,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4,"Vibez (vibez)

Another banger

Baby, calm down, calm down
Girl, this your body e put in my heart for lockdown, for lockdown, oh, lockdown
Girl, you sweet like Fanta, ooh, Fanta, ooh
If I tell you say, ""I love you"", you no dey form yanga, oh, oh, yanga, oh
No, tell me no, no, no, no, woah-woah, woah-woah
Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh
Baby, come gimme your lo-lo-lo-lo-lo-lo-lo-lo, woah-woah-woah-woah-woah
You got me like woah-woah-woah-woah-woah-woah-woah-woah-woah
Shawty, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-woah-woah-woah-woah-woah, hmm

I see this fine girl, for my party she wear yellow
Every other girl they dey do too much but this girl mellow
Naim, I dey find situation, I go use take tell am hello
Finally, I find way to talk to the girl but she no wan follow
Who you come dey form for? Woah (mhmm)
Why you no wan' conform? Woah (mhmm)
Then I start to feel her bum-bum (mhmm)
"
SNAP,Rosa Linn,spotify:artist:46xBNx0j6cwY6sD9LgMTm1,67,alt z,179551,2022-07-15,0,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,audio_features,6zJejIfVYLgjud3lTk4DLB,spotify:track:6zJejIfVYLgjud3lTk4DLB,https://api.spotify.com/v1/tracks/6zJejIfVYLgjud3lTk4DLB,https://api.spotify.com/v1/audio-analysis/6zJejIfVYLgjud3lTk4DLB,179551,4,"It's 4 a.m., I can't turn my head off
Wishing these memories would fade, they never do
Turns out people lie
They said, ""Just snap your fingers""
As if it was really that easy for me to get over you
I just need time

Snapping one, two, where are you?
You're still in my heart
Snapping three, four, don't need you here anymore
Get out of my heart
'Cause I might snap

I'm writing a song
Said, ""This is the last one""
"
La Bachata,Manuel Turizo,spotify:artist:0tmwSHipWxN12fsoLcFU3B,80,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",162637,2022-05-26,85,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,"Te bloqueé de Insta, pero por otra cuenta veo tus historias (oh-oh-oh)
Tu número lo borré, no sé pa' qué si me lo sé de memoria
Me hiciste daño y así te extraño
Y aunque sé que un día te voy a olvidar
Aún no lo hago, es complicado
To' lo que hicimo' me gusta recordar

Ando manejando por las calles que me besaste
Oyendo las canciones que un día me dedicaste
Te diría que volvieras, pero eso no se pide
Mejor le pido a Dios que me cuide

"
Until I Found You,Stephen Sanchez,spotify:artist:5XKFrudbV4IiuE5WuTPRmT,75,gen z singer-songwriter,177720,2021-09-01,82,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,audio_features,0T5iIrXA4p5GsubkhuBIKV,spotify:track:0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/tracks/0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/audio-analysis/0T5iIrXA4p5GsubkhuBIKV,177720,3,"Georgia, wrap me up in all your-
I want you in my arms
Oh, let me hold you
I'll never let you go again like I did
Oh, I used to say

""I would never fall in love again until I found her""
I said, ""I would never fall unless it's you I fall into""
I was lost within the darkness, but then I found her
"
Made You Look,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,78,"hip pop, pop",134256,2022-10-21,84,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4,"I could have my Gucci on
I could wear my Louis Vuitton
But even with nothing on
Bet I made you look (I made you look)

I'll make you double take soon as I walk away
Call up your chiropractor just in case your neck break
Ooh, tell me what you, what you, what you gon' do? Ooh
'Cause I'm 'bout to make a scene, double up that sunscreen
I'm 'bout to turn the heat up, gonna make your glasses steam
Ooh, tell me what you, what you, what you gon' do? Ooh

When I do my walk, walk
I can guarantee your jaw will drop, drop
'Cause they don't make a lot of what I got, got
Ladies, if you feel me, this your bop, bop
"
Midnight Rain,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,174782,2022-10-21,84,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,audio_features,3rWDp9tBPQR9z6U5YyRSK4,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,https://api.spotify.com/v1/tracks/3rWDp9tBPQR9z6U5YyRSK4,https://api.spotify.com/v1/audio-analysis/3rWDp9tBPQR9z6U5YyRSK4,174783,4,"Rain, he wanted it comfortable
I wanted that pain
He wanted a bride
I was making my own name
Chasing that fame
He stayed the same
All of me changed like midnight

My town was a wasteland
Full of cages, full of fences
Pageant queens and big pretenders
But for some, it was paradise

My boy was a montage
A slow-motion, love potion
Jumping off things in the ocean
I broke his heart 'cause he was nice

He was sunshine, I was midnight rain
He wanted it comfortable
I wanted that pain
He wanted a bride
"
Die Hard,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,87,"conscious hip hop, hip hop, rap, west coast rap",239026,2022-05-13,78,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,audio_features,2g6tReTlM2Akp41g0HaeXN,spotify:track:2g6tReTlM2Akp41g0HaeXN,https://api.spotify.com/v1/tracks/2g6tReTlM2Akp41g0HaeXN,https://api.spotify.com/v1/audio-analysis/2g6tReTlM2Akp41g0HaeXN,239027,4,"I pop the pain away, I slide the pain away
I pop the pain away, I slide the pain away
I picked you up when you fell and cut your knee
I told you not to cry and held you close to me

I hope I'm not too late to set my demons straight
I know I made you wait, but how much can you take?
I hope you see the God in me, I hope you can see
And if it's up, stay down for me, yeah

Shimmy, shimmy, cocoa pop
Serafina, flame in ice
Where I'd be without your love
Rest your wings and trust, I feel you
Deep (I know you feel), deep (know you feel)
Deep (I know you feel), deep (too deep)
Deep (I know you feel), deep (know you feel)
Deep (I know you feel), deep

Do you love me? (Okay) Do you trust me? (Okay)
Can I trust you? (Okay) Don't judge me (okay)
I'ma die hard, it gets ugly (okay)
Too passionate, it gets ugly (okay)
Mmm, ah-ah
"
Big Energy,Latto,spotify:artist:3MdXrJWsbVzdn6fe5JYkSQ,80,trap queen,172540,2022-03-25,68,0.937,0.793,11,-4.431,0,0.115,0.0453,0.0,0.341,0.794,106.022,audio_features,4pi1G1x8tl9VfdD9bL3maT,spotify:track:4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/tracks/4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/audio-analysis/4pi1G1x8tl9VfdD9bL3maT,172540,4,"Got that real big energy
Got that real big energy (hey Daddy)
When you gon' stop playing?

Bad chick, I could be your fantasy (yeah)
I can tell you got big, big energy (uh-huh)
It ain't too many of 'em that can handle me (yeah)
But I might let you try it off the Hennessy
Make 'em sing to this thang like a melody
And if your girl ain't right, I got the remedy (mmh)
It ain't too many of 'em that can handle me (ayy)
Bad chick, I could be your fantasy (ayy, ayy)

Tell me how you want it (huh?)
Three, two, one and I'm on it (on it)
Feel good, don't it? (Don't it?)
Hood chick, f- you in a bonnet (yeah)
I'ma bust it on the pole like Onyx (ooh)
I'm just being honest (uh-huh)
Juicy, Minute Maid (uh)
But can't do it one minute, man (hell no)
Not a side or a main, I'm the only one he entertain
Spending his, mine in the bank (in the bank)

I like what I see (yeah)
"
Doja,Central Cee,spotify:artist:5H4yInM5zmHqpKIoMNAx4r,80,"melodic drill, r&drill",97392,2022-07-21,83,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,audio_features,3LtpKP5abr2qqjunvjlX5i,spotify:track:3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/tracks/3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/audio-analysis/3LtpKP5abr2qqjunvjlX5i,97393,4,"How can I be homophobic?
My bitch is gay
Hit man in the top
Try see a man topless, even the stick is gay
Huggin' my bruddas and say that I love them
But I don't swing that way
The mandem celebrate Eid
The trap still runnin' on Christmas day

Somebody tell Doja Cat
That I'm tryna indulge in that
In my grey tracksuit, see the bulge in that
See the motion clap when you're throwin' it back (when you're throwin' it back)
These females plannin' on doin' me wrong
So I'm grabbin' a 'dom out the Trojan pack
Post the location after we're gone
Can't slip and let them know where we're at
"
